"geographicaream49","country","region","measureditemcpc","crop","timepointyears","loss_per_clean","percentage_loss_of_quantity","loss_quantity","loss_qualitiative","loss_monetary","activity","fsc_location1","periodofstorage","treatment","causeofloss","samplesize","units","method_datacollection","tag_datacollection","reference","url"
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",2003,2.6,"2.599976874","","","","","SWS_Total","","","","","","Hdb -2003","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",2003,2.95,"2.94854784","","","","","SWS_Total","","","","","","Hdb 2003","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",2003,3.84,"3.836199459","","","","","SWS_Total","","","","","","Hdb 2003","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",2002,5,"5.001140945","","","","","SWS_Total","","","","","","H.D.B.2002","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",2002,2.6,"2.600396514","","","","","SWS_Total","","","","","","Hdb 2002","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",2002,2.95,"2.950549451","","","","","SWS_Total","","","","","","Hdb 2001-2002","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",2002,2.75,"2.75135257","","","","","SWS_Total","","","","","","Hdb 2002","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",2001,5,"4.998800288","","","","","SWS_Total","","","","","","Hdb 2001-2002","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",2001,2.6,"2.599794988","","","","","SWS_Total","","","","","","Hdb 2001-2002","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",2001,2.95,"2.95122361","","","","","SWS_Total","","","","","","Hdb 2001-2002","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",2001,2.45,"2.446956087","","","","","SWS_Total","","","","","","Hdb 2001-2002","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",2000,5,"5","","","","","SWS_Total","","","","","","Hdb 2000","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",2000,2.6,"2.600333487","","","","","SWS_Total","","","","","","Hdb1997-2000","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",2000,2.95,"2.950440019","","","","","SWS_Total","","","","","","Hdb 2000","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",2000,3.24,"3.240444685","","","","","SWS_Total","","","","","","Hdb 1997-2000","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",1999,5,"4.996876952","","","","","SWS_Total","","","","","","Fbs 97-2000","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",1999,2.65,"2.647672092","","","","","SWS_Total","","","","","","Hdb 1998-2000","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",1999,2.95,"2.948717949","","","","","SWS_Total","","","","","","Fbs 97-2000","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",1999,2.15,"2.146750059","","","","","SWS_Total","","","","","","Hdb 1998-2000","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",1998,5,"4.99851764","","","","","SWS_Total","","","","","","Fbs 97-2000","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",1998,2.6,"2.6","","","","","SWS_Total","","","","","","Fbs 97-2000","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",1998,2.95,"2.948058025","","","","","SWS_Total","","","","","","Fbs 97-2000","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",1998,3.34,"3.343960851","","","","","SWS_Total","","","","","","Hdb1997-2000","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",1997,4.93,"4.929073787","","","","","SWS_Total","","","","","","Hdb 1996-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",1997,5,"5.000596019","","","","","SWS_Total","","","","","","Fbs 97-2000","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",1997,2.6,"2.600711066","","","","","SWS_Total","","","","","","Fbs 1997-2000","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",1997,2.95,"2.948547054","","","","","SWS_Total","","","","","","Hdb 1996-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",1997,4.08,"4.084173635","","","","","SWS_Total","","","","","","Hdb 1997-2000","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",1996,5,"5.001064056","","","","","SWS_Total","","","","","","H.B.A.95-96","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",1996,2.29,"2.28512233","","","","","SWS_Total","","","","","","(Entered: Bonomo 19-Mar-1997 12:47:32 )","FAO Sources","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",1996,2.69,"2.691874105","","","","","SWS_Total","","","","","","H.B.A. 95-96","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",1996,2.95,"2.951675635","","","","","SWS_Total","","","","","","H.B.A.95-96","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",1996,1.22,"1.21853065","","","","","SWS_Total","","","","","","H.B.A.95-96","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",1995,5,"5.0011453","","","","","SWS_Total","","","","","","H.B.A.95-96","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",1995,2.8,"2.797672703","","","","","SWS_Total","","","","","","H.B.A. 95-96","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",1995,2.98,"2.979205148","","","","","SWS_Total","","","","","","(Entered: Bonomo 19-Mar-1997 12:47:37 )","FAO Sources","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",1995,3.3,"3.300959304","","","","","SWS_Total","","","","","","H.B.A.95-96","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",1995,1.11,"1.110372","","","","","SWS_Total","","","","","","H.B.A.95-96","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",1994,5.04,"5.04090571","","","","","SWS_Total","","","","","","(Entered: Bonomo 22-Nov-1996 12:40:58 )","FAO Sources","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",1994,2.51,"2.506600715","","","","","SWS_Total","","","","","","(Entered: Bonomo 19-Mar-1997 12:47:32 )","FAO Sources","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",1994,3,"3.003566735","","","","","SWS_Total","","","","","","(Entered: Bonomo 19-Mar-1997 12:47:37 )","FAO Sources","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",1994,0.73,"0.725285884","","","","","SWS_Total","","","","","","Entered: Bonomo 02/28/95","FAO Sources","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",1993,2.95,"2.954589248","","","","","SWS_Total","","","","","","(Entered: Bonomo 19-Mar-1997 12:47:37 )","FAO Sources","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",1993,0.67,"0.67058225","","","","","SWS_Total","","","","","","Entered: Bonomo 02/28/95","FAO Sources","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",1992,0.82,"0.820152314","","","","","SWS_Total","","","","","","Entered: Bonomo 02/28/95","FAO Sources","FAO Sources",""
"604","Peru","","02211","Raw milk of cattle",2007,2.17,"2.170399398","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21113.01","Meat of pig, fresh or chilled",2007,20.08,"20.08382815","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21115","Meat of sheep, fresh or chilled",2007,40.05,"40.04550962","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","02211","Raw milk of cattle",2006,1.99,"1.993225542","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21111.01","Meat of cattle, fresh or chilled",2006,33.6,"33.60110224","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21113.01","Meat of pig, fresh or chilled",2006,21.01,"21.0081636","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21115","Meat of sheep, fresh or chilled",2006,40.1,"40.10022108","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","02211","Raw milk of cattle",2005,2.05,"2.045383594","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21113.01","Meat of pig, fresh or chilled",2005,21.13,"21.13252286","","","","","SWS_Total","","","","","","Hoja De Balance 1997-2006","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21115","Meat of sheep, fresh or chilled",2005,40.07,"40.07005878","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","02211","Raw milk of cattle",2004,2.04,"2.036265214","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21113.01","Meat of pig, fresh or chilled",2004,21.11,"21.10796934","","","","","SWS_Total","","","","","","Hoja De Balance 1997-2006","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21115","Meat of sheep, fresh or chilled",2004,40.11,"40.10684078","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","02211","Raw milk of cattle",2003,2.02,"2.024791836","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21111.01","Meat of cattle, fresh or chilled",2003,30.68,"30.67838287","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21113.01","Meat of pig, fresh or chilled",2003,21.17,"21.16715909","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21115","Meat of sheep, fresh or chilled",2003,40.11,"40.10519395","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","02211","Raw milk of cattle",2002,2.01,"2.010985147","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21111.01","Meat of cattle, fresh or chilled",2002,33.76,"33.75578699","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21113.01","Meat of pig, fresh or chilled",2002,21.18,"21.17691559","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21115","Meat of sheep, fresh or chilled",2002,40.1,"40.09921455","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","02211","Raw milk of cattle",2001,2.01,"2.011578008","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21111.01","Meat of cattle, fresh or chilled",2001,26.87,"26.86710755","","","","","SWS_Total","","","","","","Hoja De Balance 1997-2006","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21111.01","Meat of cattle, fresh or chilled",2001,33.46,"33.45605224","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21113.01","Meat of pig, fresh or chilled",2001,21.11,"21.10801906","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21115","Meat of sheep, fresh or chilled",2001,41.07,"41.06724186","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","02211","Raw milk of cattle",2000,2.01,"2.013852441","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21111.01","Meat of cattle, fresh or chilled",2000,26.89,"26.8900337","","","","","SWS_Total","","","","","","Hoja De Balance 1997-2006","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21111.01","Meat of cattle, fresh or chilled",2000,33.48,"33.47741633","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21113.01","Meat of pig, fresh or chilled",2000,21.17,"21.17001988","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21115","Meat of sheep, fresh or chilled",2000,24.18,"24.17720297","","","","","SWS_Total","","","","","","Hoja De Balance 1997-2006","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21115","Meat of sheep, fresh or chilled",2000,40.36,"40.35646495","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","02211","Raw milk of cattle",1999,2,"1.997019521","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21113.01","Meat of pig, fresh or chilled",1999,21.14,"21.13556835","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21115","Meat of sheep, fresh or chilled",1999,40.33,"40.3280543","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","02211","Raw milk of cattle",1998,2,"1.999933873","","","","","SWS_Total","","","","","","Min.Agr.1997/98 Fbs","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","0231","Hen eggs in shell, fresh",1998,16.05,"16.05458018","","","","","SWS_Total","","","","","","Min.Agr.1997/98 Fbs","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21113.01","Meat of pig, fresh or chilled",1998,21.15,"21.15479845","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998/2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21115","Meat of sheep, fresh or chilled",1998,24.23,"24.22981586","","","","","SWS_Total","","","","","","Hoja De Balance 1997-2006","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21115","Meat of sheep, fresh or chilled",1998,24.28,"24.27850567","","","","","SWS_Total","","","","","","Min.Agr.1997/98 Fbs","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21116","Meat of goat, fresh or chilled",1998,25.99,"25.98604123","","","","","SWS_Total","","","","","","Min.Agr.1997/98 Fbs","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","02211","Raw milk of cattle",1997,2,"2.000010548","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","0231","Hen eggs in shell, fresh",1997,14.91,"14.91000199","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21113.01","Meat of pig, fresh or chilled",1997,19.04,"19.04272517","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21113.01","Meat of pig, fresh or chilled",1997,21.15,"21.147806","","","","","SWS_Total","","","","","","Hoja De Balance 1997-2006","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21115","Meat of sheep, fresh or chilled",1997,23.52,"23.52466368","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21115","Meat of sheep, fresh or chilled",1997,24.18,"24.1793722","","","","","SWS_Total","","","","","","Hoja De Balance 1997-2006","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21116","Meat of goat, fresh or chilled",1997,22.8,"22.79563084","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","02211","Raw milk of cattle",1996,2,"1.999966846","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","0231","Hen eggs in shell, fresh",1996,14.14,"14.13506498","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21113.01","Meat of pig, fresh or chilled",1996,19.79,"19.79036145","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21115","Meat of sheep, fresh or chilled",1996,24.51,"24.51231527","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21116","Meat of goat, fresh or chilled",1996,24,"24.00318979","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21117.02","Meat of other domestic camelids (fresh)",1996,21.68,"21.6792358","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","02211","Raw milk of cattle",1995,2,"2.000541097","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","0231","Hen eggs in shell, fresh",1995,17.63,"17.62861869","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21113.01","Meat of pig, fresh or chilled",1995,19.25,"19.25218477","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21115","Meat of sheep, fresh or chilled",1995,24.56,"24.56084656","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21116","Meat of goat, fresh or chilled",1995,24,"24.00221729","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21117.02","Meat of other domestic camelids (fresh)",1995,21.6,"21.60163472","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","02211","Raw milk of cattle",1994,2,"2.001214244","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","0231","Hen eggs in shell, fresh",1994,14.22,"14.21829633","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21113.01","Meat of pig, fresh or chilled",1994,19.4,"19.3989704","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21115","Meat of sheep, fresh or chilled",1994,24.52,"24.51666667","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21116","Meat of goat, fresh or chilled",1994,24.01,"24.01324503","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21117.02","Meat of other domestic camelids (fresh)",1994,21.6,"21.60192017","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","02211","Raw milk of cattle",1993,2,"1.999947678","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","0231","Hen eggs in shell, fresh",1993,13.93,"13.93084112","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21113.01","Meat of pig, fresh or chilled",1993,19.83,"19.82694848","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21115","Meat of sheep, fresh or chilled",1993,24.81,"24.80540541","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21116","Meat of goat, fresh or chilled",1993,24.01,"24.00513479","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21117.02","Meat of other domestic camelids (fresh)",1993,21.6,"21.60070361","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","02211","Raw milk of cattle",1992,2,"2","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","0231","Hen eggs in shell, fresh",1992,13.93,"13.92877226","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21113.01","Meat of pig, fresh or chilled",1992,19.59,"19.58516484","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21115","Meat of sheep, fresh or chilled",1992,24.63,"24.62886598","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21116","Meat of goat, fresh or chilled",1992,23.95,"23.95375723","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21116","Meat of goat, fresh or chilled",1992,24.01,"24.01156069","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21117.02","Meat of other domestic camelids (fresh)",1992,21.6,"21.60162602","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","02211","Raw milk of cattle",1991,2,"2.000050895","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","02211","Raw milk of cattle",1991,2.02,"2.016591808","","","","","SWS_Total","","","","","","1Er Compendio Est. Agrario 50-91","FAO Sources","FAO Sources",""
"604","Peru","","0231","Hen eggs in shell, fresh",1991,13.99,"13.99145299","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21113.01","Meat of pig, fresh or chilled",1991,19.91,"19.90538574","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21115","Meat of sheep, fresh or chilled",1991,26.22,"26.21808511","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21116","Meat of goat, fresh or chilled",1991,24,"24","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21117.02","Meat of other domestic camelids (fresh)",1991,21.6,"21.6","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1980-1997","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"604","Peru","","21151","Edible offal of cattle, fresh, chilled or frozen",1991,2.67,"2.672760512","","","","","SWS_Total","","","","","","1Er Compendio Est. Agrario 50-91 (Diff : Waste Total - Waste Of Beef&Veal)","FAO Sources","FAO Sources",""
