"geographicaream49","country","region","measureditemcpc","crop","timepointyears","loss_per_clean","percentage_loss_of_quantity","loss_quantity","loss_qualitiative","loss_monetary","activity","fsc_location1","periodofstorage","treatment","causeofloss","samplesize","units","method_datacollection","tag_datacollection","reference","url"
"404","Kenya","Mombasa","01510","Potatoes",2014,9.6,"9.6%","","","","Retail","Retail","","","Rotting","","","Sample survey","Survey","Federal Ministry for Economic Cooperation and Development",""
"404","Kenya","Nairobi","01510","Potatoes",2014,35.7,"35.7%","","","","Retail","Retail","","","Rotting, cut potatoes and green potatoes","","","Sample survey","Survey","Federal Ministry for Economic Cooperation and Development",""
"404","Kenya","Nairobi","01510","Potatoes",2014,33.9,"33.9%","","","","Retail","Retail","","","Rotting, cut potatoes and green potatoes","","","Sample survey","Survey","Federal Ministry for Economic Cooperation and Development",""
"404","Kenya","Nairobi","01510","Potatoes",2014,16.1,"16.1%","","","","Retail","Retail","","","Rotting, cut potatoes and green potatoes","","","Sample survey","Survey","Federal Ministry for Economic Cooperation and Development",""
"404","Kenya","","01510","Potatoes",2014,25,"25%","","","","Supermarkets","Retail","","","Rotting, cut potatoes and green potatoes","","","Sample survey","Survey","Federal Ministry for Economic Cooperation and Development",""
"404","Kenya","","01510","Potatoes",2014,2.1,"2.1%","","","","Harvesting","Harvest","","","Left in the field","","","Sample survey","Survey","Federal Ministry for Economic Cooperation and Development",""
"404","Kenya","","01510","Potatoes",2014,4,"4.0%","","","","Harvesting","Harvest","","","Poor harvesting tool","","","Sample survey","Survey","Federal Ministry for Economic Cooperation and Development",""
"404","Kenya","","01510","Potatoes",2014,2.8,"2.8%","","","","Harvesting","Harvest","","","Harvesting in the rain","","","Sample survey","Survey","Federal Ministry for Economic Cooperation and Development",""
"404","Kenya","","01510","Potatoes",2014,0.8,"0.8%","","","","Storage","Storage","","","Rotting","","","Sample survey","Survey","Federal Ministry for Economic Cooperation and Development",""
"404","Kenya","","01510","Potatoes",2014,5,"5%","","","","Sorting","Trader","","","Sorting by brokers","","","Sample survey","Survey","Federal Ministry for Economic Cooperation and Development",""
"404","Kenya","","01510","Potatoes",2014,6.5,"6.5%","","","","Transportation","Transport","","","Cut potatoes","","","Sample survey","Survey","Federal Ministry for Economic Cooperation and Development",""
"404","Kenya","","01510","Potatoes",2014,2.3,"2.3%","","","","Transportation","Transport","","","Green potatoes","","","Sample survey","Survey","Federal Ministry for Economic Cooperation and Development",""
"404","Kenya","","01510","Potatoes",2014,1.3,"1.3%","","","","Wholesale and retail stage","Distribution","","","Rotten potatoes","","","Sample survey","Survey","Federal Ministry for Economic Cooperation and Development",""
"404","Kenya","","01510","Potatoes",2014,11.6,"11.6%","","","","Wholesale and retail stage","Distribution","","","Cut potatoes","","","Sample survey","Survey","Federal Ministry for Economic Cooperation and Development",""
"404","Kenya","","01510","Potatoes",2014,2.8,"2.8%","","","","Wholesale and retail stage","Distribution","","","Green potatoes","","","Sample survey","Survey","Federal Ministry for Economic Cooperation and Development",""
"404","Kenya","","01510","Potatoes",2014,4,"3 - 5%","","","","Processing","Processing","","","Rejected potatoes","","","Sample survey","Survey","Federal Ministry for Economic Cooperation and Development",""
"404","Kenya","","01510","Potatoes",2014,1,"1%","","","","Processing","Processing","","","Undersized potatoes","","","Sample survey","Survey","Federal Ministry for Economic Cooperation and Development",""
"404","Kenya","","01510","Potatoes",2014,2,"2%","","","","Processing","Processing","","","Burnt/broken potatoes","","","Sample survey","Survey","Federal Ministry for Economic Cooperation and Development",""
"404","Kenya","","01510","Potatoes",2014,12.8,"12.8","","","","","Farm","","","","","","Surveys","Survey","Yahia 2005","https://www.giz.de/fachexpertise/downloads/PHL_in_potato_value_chains_in_Kenya_web.pdf"
"404","Kenya","four main potatogrowing counties in Kenya, namely Bomet and Nakuru Counties in the Rift Valley area, Nyandarua County in Central Kenya and Meru County in Eastern Kenya","01510","Potatoes",2014,0.8,"0.8","","","","Storage","Farm","","","Storage","The survey on food loss in the  potato sub-sector was completed by 247 potato farmers, more than ...","","Surveys","Survey","GIZ","https://www.giz.de/fachexpertise/downloads/PHL_in_potato_value_chains_in_Kenya_web.pdf"
"404","Kenya","four main potatogrowing counties in Kenya, namely Bomet and Nakuru Counties in the Rift Valley area, Nyandarua County in Central Kenya and Meru County in Eastern Kenya","01510","Potatoes",2014,2,"2","","","","Processing","Processing","","","Processing","The survey on food loss in the  potato sub-sector was completed by 247 potato farmers, more than ...","","Surveys","Survey","GIZ","https://www.giz.de/fachexpertise/downloads/PHL_in_potato_value_chains_in_Kenya_web.pdf"
"404","Kenya","four main potatogrowing counties in Kenya, namely Bomet and Nakuru Counties in the Rift Valley area, Nyandarua County in Central Kenya and Meru County in Eastern Kenya","01510","Potatoes",2014,8.8,"8.8","","","","","Wholesale","","","Handling/Transport","The survey on food loss in the  potato sub-sector was completed by 247 potato farmers, more than ...","","Surveys","Survey","GIZ","https://www.giz.de/fachexpertise/downloads/PHL_in_potato_value_chains_in_Kenya_web.pdf"
"404","Kenya","four main potatogrowing counties in Kenya, namely Bomet and Nakuru Counties in the Rift Valley area, Nyandarua County in Central Kenya and Meru County in Eastern Kenya","01510","Potatoes",2014,10,"10","","","","","Processing","","","Varieties/Sorting","The survey on food loss in the  potato sub-sector was completed by 247 potato farmers, more than ...","","Surveys","Survey","GIZ","https://www.giz.de/fachexpertise/downloads/PHL_in_potato_value_chains_in_Kenya_web.pdf"
"404","Kenya","four main potatogrowing counties in Kenya, namely Bomet and Nakuru Counties in the Rift Valley area, Nyandarua County in Central Kenya and Meru County in Eastern Kenya","01510","Potatoes",2014,12,"12","","","","Sorting/Grading","Harvest","","","Harvest Land Preparation And Soil Management Are Poorly Conducted, And Pests And Diseases Are Ine...","The survey on food loss in the  potato sub-sector was completed by 247 potato farmers, more than ...","","Surveys","Survey","GIZ","https://www.giz.de/fachexpertise/downloads/PHL_in_potato_value_chains_in_Kenya_web.pdf"
"404","Kenya","four main potatogrowing counties in Kenya, namely Bomet and Nakuru Counties in the Rift Valley area, Nyandarua County in Central Kenya and Meru County in Eastern Kenya","01510","Potatoes",2014,15.6,"15.6","","","","","Retail","","","Sorting","The survey on food loss in the  potato sub-sector was completed by 247 potato farmers, more than ...","","Surveys","Survey","GIZ","https://www.giz.de/fachexpertise/downloads/PHL_in_potato_value_chains_in_Kenya_web.pdf"
"404","Kenya","four main potatogrowing counties in Kenya, namely Bomet and Nakuru Counties in the Rift Valley area, Nyandarua County in Central Kenya and Meru County in Eastern Kenya","01510","Potatoes",2014,25,"25","","","","Sorting/Grading","Retail","","","Quality At Supermarket","The survey on food loss in the  potato sub-sector was completed by 247 potato farmers, more than ...","","Surveys","Survey","Yahia 2005","https://www.giz.de/fachexpertise/downloads/PHL_in_potato_value_chains_in_Kenya_web.pdf"
"404","Kenya","four main potatogrowing counties in Kenya, namely Bomet and Nakuru Counties in the Rift Valley area, Nyandarua County in Central Kenya and Meru County in Eastern Kenya","01510","Potatoes",2014,0.8,"0.8","","","","Storage","Farm","","","Storage","The survey on food loss in the  potato sub-sector was completed by 247 potato farmers, more than ...","","Surveys","-","GIZ","https://www.giz.de/fachexpertise/downloads/PHL_in_potato_value_chains_in_Kenya_web.pdf"
"404","Kenya","four main potatogrowing counties in Kenya, namely Bomet and Nakuru Counties in the Rift Valley area, Nyandarua County in Central Kenya and Meru County in Eastern Kenya","01510","Potatoes",2014,2,"2","","","","Processing","Processing","","","Processing","The survey on food loss in the  potato sub-sector was completed by 247 potato farmers, more than ...","","Surveys","-","GIZ","https://www.giz.de/fachexpertise/downloads/PHL_in_potato_value_chains_in_Kenya_web.pdf"
"404","Kenya","four main potatogrowing counties in Kenya, namely Bomet and Nakuru Counties in the Rift Valley area, Nyandarua County in Central Kenya and Meru County in Eastern Kenya","01510","Potatoes",2014,8.8,"8.8","","","","","Wholesale","","","Handling/Transport","The survey on food loss in the  potato sub-sector was completed by 247 potato farmers, more than ...","","Surveys","-","GIZ","https://www.giz.de/fachexpertise/downloads/PHL_in_potato_value_chains_in_Kenya_web.pdf"
"404","Kenya","four main potatogrowing counties in Kenya, namely Bomet and Nakuru Counties in the Rift Valley area, Nyandarua County in Central Kenya and Meru County in Eastern Kenya","01510","Potatoes",2014,10,"10","","","","","Processing","","","Varieties/Sorting","The survey on food loss in the  potato sub-sector was completed by 247 potato farmers, more than ...","","Surveys","-","GIZ","https://www.giz.de/fachexpertise/downloads/PHL_in_potato_value_chains_in_Kenya_web.pdf"
"404","Kenya","four main potatogrowing counties in Kenya, namely Bomet and Nakuru Counties in the Rift Valley area, Nyandarua County in Central Kenya and Meru County in Eastern Kenya","01510","Potatoes",2014,12,"12","","","","Sorting/Grading","Harvest","","","Harvest Land Preparation And Soil Management Are Poorly Conducted, And Pests And Diseases Are Ine...","The survey on food loss in the  potato sub-sector was completed by 247 potato farmers, more than ...","","Surveys","-","GIZ","https://www.giz.de/fachexpertise/downloads/PHL_in_potato_value_chains_in_Kenya_web.pdf"
"404","Kenya","four main potatogrowing counties in Kenya, namely Bomet and Nakuru Counties in the Rift Valley area, Nyandarua County in Central Kenya and Meru County in Eastern Kenya","01510","Potatoes",2014,15.6,"15.6","","","","","Retail","","","Sorting","The survey on food loss in the  potato sub-sector was completed by 247 potato farmers, more than ...","","Surveys","-","GIZ","https://www.giz.de/fachexpertise/downloads/PHL_in_potato_value_chains_in_Kenya_web.pdf"
"404","Kenya","four main potatogrowing counties in Kenya, namely Bomet and Nakuru Counties in the Rift Valley area, Nyandarua County in Central Kenya and Meru County in Eastern Kenya","01510","Potatoes",2014,25,"25","","","","Sorting/Grading","Retail","","","Quality At Supermarket","The survey on food loss in the  potato sub-sector was completed by 247 potato farmers, more than ...","","Surveys","-","GIZ","https://www.giz.de/fachexpertise/downloads/PHL_in_potato_value_chains_in_Kenya_web.pdf"
"408","Democratic People's Republic of Korea","","01510","Potatoes",1991,10,"10","","","","","WholeSupplyChain","","","","","","","-","CIP. FAO, 1995.","http://www.fao.org/3/a-ax440e.pdf"
"417","Kyrgyzstan","","01510","Potatoes",2012,4.68,"4.677386057","","","","","SWS_Total","","","","","","Nsi Web. Balance","FAO Sources","FAO Sources",""
"417","Kyrgyzstan","","01510","Potatoes",2011,4.87,"4.872308539","","","","","SWS_Total","","","","","","Nsi Web. St Yb 2012. Balance","National Statistics Yearbook","FAO Sources",""
"417","Kyrgyzstan","","01510","Potatoes",2008,4.72,"4.719454641","","","","","SWS_Total","","","","","","Nsi Web. Balance","FAO Sources","FAO Sources",""
"417","Kyrgyzstan","","01510","Potatoes",2007,4.58,"4.578607928","","","","","SWS_Total","","","","","","Nsi Web. Balance","FAO Sources","FAO Sources",""
"417","Kyrgyzstan","","01510","Potatoes",2006,4.81,"4.805692235","","","","","SWS_Total","","","","","","Nsi Web. Balance","FAO Sources","FAO Sources",""
"417","Kyrgyzstan","","01510","Potatoes",2005,0.71,"0.709619994","","","","","SWS_Total","","","","","","Nsi Web. Balance","FAO Sources","FAO Sources",""
"417","Kyrgyzstan","","01510","Potatoes",2004,0.74,"0.741268082","","","","","SWS_Total","","","","","","Nsi Web. Balance","FAO Sources","FAO Sources",""
"440","Lithuania","","01510","Potatoes",2012,6.66,"6.655755592","","","","","SWS_Total","","","","","","Nsi Web. St Yb 2013. Balance","National Statistics Yearbook","FAO Sources",""
"440","Lithuania","","01510","Potatoes",2011,5.07,"5.070614259","","","","","SWS_Total","","","","","","Nsi Web. Agr Yb. Balance","National Statistics Yearbook","FAO Sources",""
"440","Lithuania","","01510","Potatoes",2010,7.21,"7.213252254","","","","","SWS_Total","","","","","","Nsi Web. Agr Yb. Balance","National Statistics Yearbook","FAO Sources",""
"440","Lithuania","","01510","Potatoes",2009,6.96,"6.958490566","","","","","SWS_Total","","","","","","Nsi Web. Agr Yb. Balance","National Statistics Yearbook","FAO Sources",""
"440","Lithuania","","01510","Potatoes",2008,5.93,"5.932439978","","","","","SWS_Total","","","","","","Nsi Web. Agr Yb. Balance","National Statistics Yearbook","FAO Sources",""
"440","Lithuania","","01510","Potatoes",2007,6.27,"6.266273216","","","","","SWS_Total","","","","","","Agr Yb 2007. Balance","National Statistics Yearbook","FAO Sources",""
"440","Lithuania","","01510","Potatoes",2006,8.38,"8.378910523","","","","","SWS_Total","","","","","","Agr Yb 2007. Balance","National Statistics Yearbook","FAO Sources",""
"440","Lithuania","","01510","Potatoes",2005,8.94,"8.941544652","","","","","SWS_Total","","","","","","Agr Yb 2007. Balance","National Statistics Yearbook","FAO Sources",""
"440","Lithuania","","01510","Potatoes",2004,11.05,"11.05345604","","","","","SWS_Total","","","","","","Agr Yb 2007. Balance","National Statistics Yearbook","FAO Sources",""
"440","Lithuania","","01510","Potatoes",2003,7.06,"7.057846665","","","","","SWS_Total","","","","","","Agr Yb 2007. Balance","National Statistics Yearbook","FAO Sources",""
"440","Lithuania","","01510","Potatoes",2003,7.06,"7.057846665","","","","","SWS_Total","","","","","","Agriculture In Lithuania 2003","FAO Sources","FAO Sources",""
"440","Lithuania","","01510","Potatoes",2002,6.4,"6.399791027","","","","","SWS_Total","","","","","","Agriculture In Lithuania 2003","FAO Sources","FAO Sources",""
"440","Lithuania","","01510","Potatoes",2002,6.4,"6.399791027","","","","","SWS_Total","","","","","","Agr Yb 2007. Balance","National Statistics Yearbook","FAO Sources",""
"440","Lithuania","","01510","Potatoes",2001,11.14,"11.14377845","","","","","SWS_Total","","","","","","Agriculture In Lithuania 2003","FAO Sources","FAO Sources",""
"440","Lithuania","","01510","Potatoes",2001,11.14,"11.14377845","","","","","SWS_Total","","","","","","Agric. In Lith 2002","FAO Sources","FAO Sources",""
"440","Lithuania","","01510","Potatoes",2000,6.74,"6.742576468","","","","","SWS_Total","","","","","","Agriculture In Lithuania 2003","FAO Sources","FAO Sources",""
"440","Lithuania","","01510","Potatoes",1999,6.39,"6.387213863","","","","","SWS_Total","","","","","","Agriculture In Lithuania 2003","FAO Sources","FAO Sources",""
"440","Lithuania","","01510","Potatoes",1998,5.66,"5.661907852","","","","","SWS_Total","","","","","","Agriculture In Lithuania 2003","FAO Sources","FAO Sources",""
"442","Luxembourg","","01510","Potatoes",2014,9,"8.999420412","","","","","SWS_Total","","","","","","Questionnaire_442_Luxembourg_2015_Cultures Et <U+Fffd><U+Fffd>Levage","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"442","Luxembourg","","01510","Potatoes",2013,9,"9.002280502","","","","","SWS_Total","","","","","","Questionnaire_442_Luxembourg_2015_Cultures Et <U+Fffd><U+Fffd>Levage","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"450","Madagascar","","0142","Groundnuts, excluding shelled",2013,1.5,"1.5","","","","","Harvest","","","","","","","Expert Opinion","(Hodges, 2012)","http://biblio.iita.org/documents/U14ArtAbassPostharvestInthomDev.pdf-608a86dd987926565841fccb38f388ce.pdf"
"450","Madagascar","","0142","Groundnuts, excluding shelled",2013,2.5,"2.5","","","","","Transport","","","transportation of the crops by head-loads, on bicycles and other means","","","","Expert Opinion","(Hodges, 2012)","http://biblio.iita.org/documents/U14ArtAbassPostharvestInthomDev.pdf-608a86dd987926565841fccb38f388ce.pdf"
"450","Madagascar","","01510","Potatoes",1991,11,"11","","","","","WholeSupplyChain","","","","","","","-","CIP. FAO, 1995.","http://www.fao.org/3/a-ax440e.pdf"
"454","Malawi","Zulu","0142","Groundnuts, excluding shelled",2015,11,"11","","","","Shelling","Farm","","","Type Of Shelling Machine","20 households","","","-","","https://www.dropbox.com/sh/oii6pjz81e4634x/AABvz_fGQYEC3d4UrzjolEHDa?dl=0"
"454","Malawi","Zulu","0142","Groundnuts, excluding shelled",2015,5,"5","","","","Drying","Farm","","","Lack Of Proper Drying Facilities","20 households","","","-","","https://www.dropbox.com/sh/oii6pjz81e4634x/AABvz_fGQYEC3d4UrzjolEHDa?dl=0"
"454","Malawi","Zulu","0142","Groundnuts, excluding shelled",2015,6,"6","","","","Lifting","Farm","","","Method Of Lifting","20 households","","","-","","https://www.dropbox.com/sh/oii6pjz81e4634x/AABvz_fGQYEC3d4UrzjolEHDa?dl=0"
"454","Malawi","Zulu","0142","Groundnuts, excluding shelled",2015,11,"11","","","","Shelling","Farm","","","Type Of Shelling Machine","20 households","","","-","","https://www.dropbox.com/sh/oii6pjz81e4634x/AABvz_fGQYEC3d4UrzjolEHDa?dl=0"
"454","Malawi","Zulu","0142","Groundnuts, excluding shelled",2015,13,"13","","","","Stripping","Farm","","","Use Of Underage Labour","20 households","","","-","","https://www.dropbox.com/sh/oii6pjz81e4634x/AABvz_fGQYEC3d4UrzjolEHDa?dl=0"
"454","Malawi","Zulu","0142","Groundnuts, excluding shelled",2015,14,"14","","","","","Transport","","","Spillage","20 households","","","-","","https://www.dropbox.com/sh/oii6pjz81e4634x/AABvz_fGQYEC3d4UrzjolEHDa?dl=0"
"454","Malawi","Zulu","0142","Groundnuts, excluding shelled",2015,15,"15","","","","","Storage","","","Poor Storage Structures, Storage Of Untreated Grain","20 households","","","-","","https://www.dropbox.com/sh/oii6pjz81e4634x/AABvz_fGQYEC3d4UrzjolEHDa?dl=0"
"454","Malawi","Zulu","0142","Groundnuts, excluding shelled",2015,5,"5","","","","Drying","Farm","","","Lack Of Proper Drying Facilities","20 households","","","-","","https://www.dropbox.com/sh/oii6pjz81e4634x/AABvz_fGQYEC3d4UrzjolEHDa?dl=0"
"454","Malawi","Zulu","0142","Groundnuts, excluding shelled",2015,6,"6","","","","Lifting","Farm","","","Method Of Lifting","20 households","","","-","","https://www.dropbox.com/sh/oii6pjz81e4634x/AABvz_fGQYEC3d4UrzjolEHDa?dl=0"
"454","Malawi","Zulu","0142","Groundnuts, excluding shelled",2015,13,"13","","","","Stripping","Farm","","","Use Of Underage Labour","20 households","","","-","","https://www.dropbox.com/sh/oii6pjz81e4634x/AABvz_fGQYEC3d4UrzjolEHDa?dl=0"
"454","Malawi","Zulu","0142","Groundnuts, excluding shelled",2015,14,"14","","","","","Transport","","","Spillage","20 households","","","-","","https://www.dropbox.com/sh/oii6pjz81e4634x/AABvz_fGQYEC3d4UrzjolEHDa?dl=0"
"454","Malawi","Zulu","0142","Groundnuts, excluding shelled",2015,15,"15","","","","","Storage","","","Poor Storage Structures, Storage Of Untreated Grain","20 households","","","-","","https://www.dropbox.com/sh/oii6pjz81e4634x/AABvz_fGQYEC3d4UrzjolEHDa?dl=0"
"454","Malawi","","01510","Potatoes",1991,12,"12","","","","","WholeSupplyChain","","","","","","","-","CIP. FAO, 1995.","http://www.fao.org/3/a-ax440e.pdf"
"48","Bahrain","","01510","Potatoes",2005,25,"10.0-40","","","","",,"","","","","","","-","Yahia 2005","http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf"
"480","Mauritius","","01510","Potatoes",2011,4.24,"4.24377348","","","","","SWS_Total","","","","","","Maufbs2011","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"480","Mauritius","","01510","Potatoes",2010,4.08,"4.076650237","","","","","SWS_Total","","","","","","Maufbs2010","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"480","Mauritius","","01510","Potatoes",2009,4.39,"4.39277789","","","","","SWS_Total","","","","","","Maufbs2009","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"480","Mauritius","","01510","Potatoes",2008,4.94,"4.943502825","","","","","SWS_Total","","","","","","Maufbs2008","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"480","Mauritius","","01510","Potatoes",2007,5,"4.997722392","","","","","SWS_Total","","","","","","Maufbs2007","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"480","Mauritius","","01510","Potatoes",2006,6.71,"6.710875332","","","","","SWS_Total","","","","","","Maufbs2006","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"484","Mexico","","01510","Potatoes",2013,37.11,"37.11","341302","","","","WholeSupplyChain","","","","","","Expert Opinon","Rapid Assessment","Cruzada Nacional Contra el Hambre - Grupo Tecnico de las Perdidas y Mermas de Alimentos: Estudio de Linea Base de 2013",""
"484","Mexico","","0141","Soya beans",2011,1.7,"1.7","3 489","","","","WholeSupplyChain","","","","","","","-","",""
"484","Mexico","","01510","Potatoes",1991,10,"10","","","","","WholeSupplyChain","","","","","","","-","CIP. FAO, 1995.","http://www.fao.org/3/a-ax440e.pdf"
"50","Bangladesh","Bogra and Dakha","01510","Potatoes",2009,0.29,"0.29","","","","","Wholesale","3-7 Days","","In The Urban Market","140","","Stratified Random Sampling Method For Every Segment: The Authors Typically Stratified By Geograph...","Survey","","https://www.adb.org/sites/default/files/publication/30063/quiet-revolution-staple-food-value-chains.pdf"
"50","Bangladesh","","01510","Potatoes",2009,0.51,"0.51","","","","","Farm","3-7 Days","","Physical Losses From Harvest To Sale Including Storage","","","Stratified Random Sampling Method For Every Segment: The Authors Typically Stratified By Geograph...","Survey","",""
"50","Bangladesh","Bogra and Dakha","01510","Potatoes",2009,1,"1","","","","","Traders","3-7 Days","","Village Traders","30","","Stratified Random Sampling Method For Every Segment: The Authors Typically Stratified By Geograph...","Survey","","https://www.adb.org/sites/default/files/publication/30063/quiet-revolution-staple-food-value-chains.pdf"
"50","Bangladesh","Bogra and Dakha","01510","Potatoes",2009,2,"2","","","","","Wholesale","3-7 Days","","Rural Market","30","","Stratified Random Sampling Method For Every Segment: The Authors Typically Stratified By Geograph...","Survey","","https://www.adb.org/sites/default/files/publication/30063/quiet-revolution-staple-food-value-chains.pdf"
"50","Bangladesh","","01510","Potatoes",2009,5,"5","","","","",,"","","","","","","-","(Minten et al., 2016).","http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf"
"50","Bangladesh","","01510","Potatoes",2009,5.8,"5.2-6.4","","","","",,"","","Harvest and off-season losses","","","","-","(Hossain and Miah, 2009)","http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf"
"50","Bangladesh","","01510","Potatoes",2009,25.5,"23-28","","","","","WholeSupplyChain","","","","","","","-","(Hossain and Miah, 2009)","http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf"
"50","Bangladesh","Bogra and Dakha","01510","Potatoes",2009,0.29,"0.29","","","","","Wholesale","3-7 Days","","In The Urban Market","140","","Stratified Random Sampling Method For Every Segment: The Authors Typically Stratified By Geograph...","-","","https://www.adb.org/sites/default/files/publication/30063/quiet-revolution-staple-food-value-chains.pdf"
"50","Bangladesh","","01510","Potatoes",2009,0.51,"0.51","","","","","Farm","3-7 Days","","Physical Losses From Harvest To Sale Including Storage","","","Stratified Random Sampling Method For Every Segment: The Authors Typically Stratified By Geograph...","-","",""
"50","Bangladesh","Bogra and Dakha","01510","Potatoes",2009,1,"1","","","","","Traders","3-7 Days","","Village Traders","30","","Stratified Random Sampling Method For Every Segment: The Authors Typically Stratified By Geograph...","-","","https://www.adb.org/sites/default/files/publication/30063/quiet-revolution-staple-food-value-chains.pdf"
"50","Bangladesh","Bogra and Dakha","01510","Potatoes",2009,2,"2","","","","","Wholesale","3-7 Days","","Rural Market","30","","Stratified Random Sampling Method For Every Segment: The Authors Typically Stratified By Geograph...","-","","https://www.adb.org/sites/default/files/publication/30063/quiet-revolution-staple-food-value-chains.pdf"
"50","Bangladesh","","01510","Potatoes",2009,5,"5","","","","",,"","","","","","","-","(Minten et al., 2016).","http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf"
"50","Bangladesh","","01510","Potatoes",2009,5.8,"5.2-6.4","","","","",,"","","Harvest and off-season losses","","","","-","(Hossain and Miah, 2009)","http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf"
"50","Bangladesh","","01510","Potatoes",2009,25.5,"23-28","","","","","WholeSupplyChain","","","","","","","-","(Hossain and Miah, 2009)","http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf"
"50","Bangladesh","Comilla","01510","Potatoes",2009,5.94,"5.94%","415.08kg","","","Harvesting","Harvest","","","Insect damage, rotten loss, remain in the soil, cutting loss","","","","Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",""
"50","Bangladesh","Comilla","01510","Potatoes",2009,0.84,"0.84%","58.68kg","","","Curing","Farm","","","","","","","Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",""
"50","Bangladesh","Comilla","01510","Potatoes",2009,1.69,"1.69%","118.06kg","","","Sorting","Farm","","","","","","","Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",""
"50","Bangladesh","Comilla","01510","Potatoes",2009,8.37,"8.37%","584.69kg","","","Storage at home","Storage","","","","","","","Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",""
"50","Bangladesh","Jessore","01510","Potatoes",2009,5.5,"5.50%","527.19kg","","","Harvesting","Harvest","","","Insect damage, rotten loss, remain in the soil, cutting loss","","","","Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",""
"50","Bangladesh","Jessore","01510","Potatoes",2009,0.75,"0.75%","71.89kg","","","Curing","Farm","","","","","","","Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",""
"50","Bangladesh","Jessore","01510","Potatoes",2009,1.75,"1.75%","167.74kg","","","Sorting","Farm","","","","","","","Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",""
"50","Bangladesh","Jessore","01510","Potatoes",2009,6.91,"6.91%","662.33kg","","","Storage at home","Storage","","","","","","","Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",""
"50","Bangladesh","Munshigonj","01510","Potatoes",2009,5.53,"5.53%","1707.04kg","","","Harvesting","Harvest","","","Insect damage, rotten loss, remain in the soil, cutting loss","","","","Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",""
"50","Bangladesh","Munshigonj","01510","Potatoes",2009,0.61,"0.61%","188.30kg","","","Curing","Farm","","","","","","","Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",""
"50","Bangladesh","Munshigonj","01510","Potatoes",2009,1.77,"1.77%","546.38kg","","","Sorting","Farm","","","","","","","Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",""
"50","Bangladesh","Munshigonj","01510","Potatoes",2009,7.38,"7.38%","2278.12kg","","","Storage at home","Storage","","","","","","","Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",""
"50","Bangladesh","Rajshahi","01510","Potatoes",2009,6.23,"6.23%","1735.38kg","","","Harvesting","Harvest","","","Insect damage, rotten loss, remain in the soil, cutting loss","","","","Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",""
"50","Bangladesh","Rajshahi","01510","Potatoes",2009,0.92,"0.92%","256.27kg","","","Curing","Farm","","","","","","","Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",""
"50","Bangladesh","Rajshahi","01510","Potatoes",2009,1.58,"1.58%","440.11kg","","","Sorting","Farm","","","","","","","Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",""
"50","Bangladesh","Rajshahi","01510","Potatoes",2009,7.21,"7.21%","2008.36kg","","","Storage at home","Storage","","","","","","","Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",""
"50","Bangladesh","Bogra","01510","Potatoes",2009,5.34,"5.34%","539.57kg","","","Harvesting","Harvest","","","Insect damage, rotten loss, remain in the soil, cutting loss","","","","Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",""
